Date,Price,Open,High,Low,Vol,Change %
10/29/2015,"30,607.00","30,067.00","30,761.00","30,067.00",456.69K,5.03%
10/28/2015,"29,142.00","29,836.00","30,221.00","29,142.00",210.54K,-1.82%
10/27/2015,"29,682.00","28,679.00","30,298.00","28,679.00",407.05K,4.06%
10/26/2015,"28,525.00","27,754.00","29,604.00","27,754.00",389.34K,2.49%
10/23/2015,"27,831.00","28,140.00","28,140.00","27,600.00",103.80K,0.00%
10/22/2015,"27,831.00","27,754.00","28,217.00","27,677.00",208.95K,0.28%
10/21/2015,"27,754.00","28,525.00","28,525.00","27,446.00",110.70K,-0.83%
10/20/2015,"27,985.00","27,369.00","28,294.00","27,369.00",276.97K,2.25%
10/19/2015,"27,369.00","26,983.00","27,523.00","26,983.00",182.65K,1.72%
10/16/2015,"26,906.00","26,675.00","27,600.00","26,675.00",133.85K,0.87%
10/15/2015,"26,675.00","26,675.00","26,752.00","26,521.00",47.23K,0.29%
10/14/2015,"26,598.00","27,137.00","27,137.00","26,521.00",106.13K,-1.99%
10/13/2015,"27,137.00","26,598.00","27,137.00","26,598.00",111.12K,2.03%
10/12/2015,"26,598.00","26,598.00","26,983.00","26,212.00",132.30K,0.00%
10/9/2015,"26,598.00","27,369.00","27,369.00","26,366.00",794.08K,-4.17%
10/8/2015,"27,754.00","27,137.00","27,754.00","27,137.00",91.45K,1.41%
10/7/2015,"27,369.00","27,831.00","27,831.00","27,214.00",213.31K,-1.66%
10/6/2015,"27,831.00","27,677.00","28,371.00","27,600.00",225.75K,0.84%
10/5/2015,"27,600.00","27,831.00","27,831.00","27,214.00",95.18K,-0.83%
10/2/2015,"27,831.00","27,908.00","28,294.00","27,831.00",219.66K,0.28%
10/1/2015,"27,754.00","26,983.00","27,754.00","26,906.00",354.67K,4.35%
9/30/2015,"26,598.00","25,827.00","26,983.00","25,827.00",204.83K,3.29%
9/29/2015,"25,750.00","25,981.00","26,135.00","25,596.00",104.70K,-1.76%
9/28/2015,"26,212.00","26,366.00","26,521.00","26,135.00",173.36K,-0.29%
9/25/2015,"26,289.00","25,518.00","26,366.00","25,364.00",184.67K,2.40%
9/24/2015,"25,673.00","24,747.00","25,673.00","24,516.00",253.14K,3.74%
9/23/2015,"24,747.00","24,747.00","24,825.00","24,516.00",110.75K,-0.62%
9/22/2015,"24,902.00","25,133.00","25,210.00","24,902.00",51.26K,-0.61%
9/21/2015,"25,056.00","24,825.00","25,056.00","24,670.00",35.70K,0.31%
9/18/2015,"24,979.00","25,056.00","25,133.00","24,902.00",111.36K,0.94%
9/17/2015,"24,747.00","24,593.00","24,747.00","24,593.00",52.92K,0.63%
9/16/2015,"24,593.00","24,516.00","24,593.00","24,439.00",42.95K,0.63%
9/15/2015,"24,439.00","23,899.00","24,593.00","23,899.00",56.78K,-0.31%
9/14/2015,"24,516.00","24,747.00","24,902.00","24,516.00",30.70K,-2.16%
9/11/2015,"25,056.00","24,747.00","25,364.00","24,670.00",61.94K,1.25%
9/10/2015,"24,747.00","24,439.00","24,825.00","24,439.00",19.60K,-0.31%
9/9/2015,"24,825.00","24,054.00","24,979.00","23,899.00",114.06K,1.90%
9/8/2015,"24,362.00","24,285.00","24,439.00","24,208.00",169.48K,-0.32%
9/7/2015,"24,439.00","24,285.00","24,439.00","24,131.00",25.30K,0.00%
9/4/2015,"24,439.00","24,670.00","24,670.00","24,439.00",26.60K,0.00%
9/3/2015,"24,439.00","24,439.00","24,825.00","23,977.00",105.54K,-0.94%
9/1/2015,"24,670.00","24,979.00","24,979.00","24,516.00",114.30K,-1.24%
8/31/2015,"24,979.00","25,364.00","25,364.00","24,747.00",76.40K,-1.52%
8/28/2015,"25,364.00","25,364.00","25,518.00","25,056.00",79.00K,-0.30%
8/27/2015,"25,441.00","25,056.00","25,518.00","25,056.00",36.02K,0.00%
8/26/2015,"25,441.00","24,516.00","25,596.00","24,516.00",112.71K,4.10%
8/25/2015,"24,439.00","23,899.00","24,902.00","23,822.00",214.81K,0.32%
8/24/2015,"24,362.00","25,518.00","25,518.00","23,591.00",136.17K,-5.11%
8/21/2015,"25,673.00","25,518.00","25,750.00","25,056.00",103.03K,0.61%
8/20/2015,"25,518.00","25,287.00","26,212.00","25,287.00",111.90K,0.91%
8/19/2015,"25,287.00","25,596.00","25,596.00","25,133.00",85.91K,-1.21%
8/18/2015,"25,596.00","25,364.00","25,596.00","25,056.00",86.54K,2.16%
8/17/2015,"25,056.00","25,518.00","25,596.00","25,056.00",122.00K,-1.81%
8/14/2015,"25,518.00","25,441.00","25,596.00","25,287.00",76.95K,-0.90%
8/13/2015,"25,750.00","25,441.00","25,750.00","24,902.00",156.80K,0.00%
8/12/2015,"25,750.00","26,058.00","26,135.00","25,287.00",227.25K,-1.47%
8/11/2015,"26,135.00","26,598.00","26,598.00","26,135.00",114.03K,-0.88%
8/10/2015,"26,366.00","25,827.00","26,444.00","25,827.00",103.40K,1.48%
8/7/2015,"25,981.00","25,673.00","26,444.00","25,673.00",76.20K,0.30%
8/6/2015,"25,904.00","26,212.00","26,366.00","25,673.00",83.24K,-1.18%
8/5/2015,"26,212.00","25,904.00","26,598.00","25,904.00",132.90K,1.19%
8/4/2015,"25,904.00","24,979.00","25,904.00","24,825.00",260.42K,3.70%
8/3/2015,"24,979.00","24,825.00","25,287.00","24,825.00",170.05K,-1.22%
7/31/2015,"25,287.00","24,979.00","25,750.00","24,825.00",229.93K,0.31%
7/30/2015,"25,210.00","24,747.00","25,210.00","24,593.00",211.50K,0.00%
7/29/2015,"25,210.00","25,133.00","26,212.00","25,056.00",341.13K,3.48%
7/28/2015,"24,362.00","22,358.00","24,362.00","22,358.00",713.33K,9.72%
7/27/2015,"22,203.00","22,358.00","22,358.00","21,895.00",124.25K,0.00%
7/24/2015,"22,203.00","21,587.00","22,203.00","21,587.00",76.20K,2.49%
7/23/2015,"21,664.00","21,587.00","21,664.00","21,509.00",51.33K,0.72%
7/22/2015,"21,509.00","21,509.00","21,818.00","21,509.00",80.31K,0.00%
7/21/2015,"21,509.00","21,741.00","21,741.00","21,509.00",59.54K,-1.07%
7/20/2015,"21,741.00","21,818.00","21,818.00","21,741.00",43.88K,-0.35%
7/17/2015,"21,818.00","21,895.00","21,895.00","21,818.00",36.84K,-0.35%
7/16/2015,"21,895.00","21,818.00","21,972.00","21,818.00",87.09K,0.35%
7/15/2015,"21,818.00","21,972.00","21,972.00","21,818.00",66.38K,-0.35%
7/14/2015,"21,895.00","21,972.00","22,126.00","21,895.00",33.20K,-0.35%
7/13/2015,"21,972.00","22,049.00","22,049.00","21,972.00",40.73K,-1.04%
7/10/2015,"22,203.00","22,358.00","22,358.00","21,972.00",28.98K,0.00%
7/9/2015,"22,203.00","22,203.00","22,280.00","22,126.00",30.80K,-0.35%
7/8/2015,"22,280.00","22,589.00","22,666.00","22,280.00",39.80K,-0.69%
7/7/2015,"22,435.00","21,895.00","22,666.00","21,895.00",139.31K,2.47%
7/6/2015,"21,895.00","20,045.00","22,743.00","19,428.00",49.34K,1.43%
7/3/2015,"21,587.00","22,251.00","22,251.00","21,587.00",127.37K,-1.21%
7/2/2015,"21,852.00","21,919.00","21,919.00","21,852.00",46.12K,0.30%
7/1/2015,"21,786.00","21,852.00","21,852.00","21,587.00",24.90K,-0.30%
6/30/2015,"21,852.00","21,653.00","21,919.00","21,653.00",59.27K,0.92%
6/29/2015,"21,653.00","21,587.00","21,719.00","21,587.00",55.09K,0.31%
6/26/2015,"21,587.00","21,587.00","21,786.00","21,520.00",84.76K,0.00%
6/25/2015,"21,587.00","21,919.00","21,985.00","21,587.00",55.42K,-1.21%
6/24/2015,"21,852.00","22,184.00","22,184.00","21,587.00",11.04K,-0.31%
6/23/2015,"21,919.00","22,184.00","22,251.00","21,919.00",30.71K,-0.60%
6/22/2015,"22,051.00","21,653.00","22,184.00","21,653.00",175.99K,2.15%
6/19/2015,"21,587.00","21,786.00","21,919.00","21,520.00",27.95K,0.00%
6/18/2015,"21,587.00","21,852.00","21,852.00","21,587.00",64.53K,-1.21%
6/17/2015,"21,852.00","21,188.00","21,852.00","21,188.00",178.60K,3.13%
6/16/2015,"21,188.00","21,188.00","21,254.00","21,122.00",56.47K,-0.31%
6/15/2015,"21,254.00","21,321.00","21,321.00","21,122.00",69.43K,-0.62%
6/12/2015,"21,387.00","21,254.00","21,587.00","21,254.00",153.10K,0.00%
6/11/2015,"21,387.00","21,387.00","21,454.00","21,254.00",152.72K,-0.31%
6/10/2015,"21,454.00","21,321.00","21,587.00","21,254.00",83.22K,0.62%
6/9/2015,"21,321.00","21,587.00","21,587.00","21,321.00",39.45K,-1.53%
6/8/2015,"21,653.00","21,587.00","21,653.00","21,387.00",81.31K,0.31%
6/5/2015,"21,587.00","21,254.00","21,587.00","21,254.00",160.43K,0.00%
6/4/2015,"21,587.00","21,587.00","21,587.00","21,587.00",12.68K,0.00%
6/3/2015,"21,587.00","21,254.00","22,118.00","21,188.00",190.33K,1.57%
6/2/2015,"21,254.00","21,122.00","21,520.00","21,122.00",83.84K,-0.31%
6/1/2015,"21,321.00","21,587.00","21,587.00","21,321.00",35.88K,0.32%
5/29/2015,"21,254.00","21,387.00","21,454.00","21,254.00",88.23K,-0.62%
5/28/2015,"21,387.00","21,454.00","21,454.00","21,254.00",106.06K,-0.31%
5/27/2015,"21,454.00","21,587.00","21,653.00","21,454.00",45.14K,-0.92%
5/26/2015,"21,653.00","21,653.00","21,719.00","21,587.00",116.33K,-0.30%
5/25/2015,"21,719.00","21,919.00","21,919.00","21,387.00",54.17K,0.61%
5/22/2015,"21,587.00","21,786.00","21,786.00","21,520.00",92.82K,0.00%
5/21/2015,"21,587.00","21,852.00","21,852.00","21,520.00",14.12K,-0.61%
5/20/2015,"21,719.00","21,520.00","21,786.00","21,387.00",60.03K,0.92%
5/19/2015,"21,520.00","21,254.00","21,786.00","21,254.00",171.13K,2.21%
5/18/2015,"21,055.00","21,254.00","21,587.00","21,055.00",77.05K,-2.46%
5/15/2015,"21,587.00","21,587.00","21,852.00","21,520.00",59.57K,-0.91%
5/14/2015,"21,786.00","21,786.00","22,051.00","21,587.00",20.93K,0.00%
5/13/2015,"21,786.00","22,051.00","22,051.00","21,587.00",124.66K,-0.30%
5/12/2015,"21,852.00","21,786.00","21,852.00","21,786.00",14.49K,-1.50%
5/11/2015,"22,184.00","22,384.00","22,516.00","21,786.00",21.28K,-0.30%
5/8/2015,"22,251.00","22,051.00","22,317.00","21,919.00",203.94K,2.13%
5/7/2015,"21,786.00","21,786.00","22,051.00","21,587.00",101.12K,0.00%
5/6/2015,"21,786.00","21,653.00","21,919.00","21,454.00",32.21K,-0.61%
5/5/2015,"21,919.00","21,387.00","21,919.00","21,254.00",47.73K,1.85%
5/4/2015,"21,520.00","21,786.00","21,919.00","21,321.00",97.78K,-1.82%
4/27/2015,"21,919.00","21,587.00","21,919.00","21,587.00",18.63K,0.00%
4/24/2015,"21,919.00","21,454.00","21,919.00","21,321.00",44.17K,2.80%
4/23/2015,"21,321.00","21,454.00","21,719.00","21,321.00",89.47K,-0.62%
4/22/2015,"21,454.00","22,184.00","22,184.00","21,454.00",177.81K,-2.71%
4/21/2015,"22,051.00","22,251.00","22,384.00","22,051.00",121.56K,-1.19%
4/20/2015,"22,317.00","22,450.00","22,583.00","22,118.00",179.06K,-0.88%
4/17/2015,"22,516.00","22,782.00","22,849.00","22,516.00",115.03K,-0.30%
4/16/2015,"22,583.00","22,583.00","22,716.00","22,317.00",328.80K,-0.29%
4/15/2015,"22,649.00","22,583.00","22,849.00","22,450.00",281.66K,0.29%
4/14/2015,"22,583.00","22,782.00","22,981.00","22,583.00",64.08K,-0.87%
4/13/2015,"22,782.00","23,114.00","23,247.00","22,716.00",85.61K,-1.15%
4/10/2015,"23,048.00","22,915.00","23,181.00","22,716.00",223.65K,1.46%
4/9/2015,"22,716.00","22,649.00","22,981.00","22,649.00",85.35K,0.30%
4/8/2015,"22,649.00","22,915.00","22,915.00","22,583.00",104.54K,-2.01%
4/7/2015,"23,114.00","22,716.00","23,114.00","22,716.00",51.64K,0.00%
4/6/2015,"23,114.00","23,181.00","23,247.00","22,716.00",86.65K,-0.29%
4/3/2015,"23,181.00","23,114.00","23,380.00","22,981.00",222.43K,0.29%
4/2/2015,"23,114.00","22,384.00","23,114.00","22,251.00",151.10K,3.26%
4/1/2015,"22,384.00","22,716.00","22,716.00","22,317.00",101.78K,-1.46%
3/31/2015,"22,716.00","22,384.00","22,915.00","22,384.00",119.14K,0.89%
3/30/2015,"22,516.00","22,317.00","24,443.00","22,317.00",263.70K,0.89%
3/27/2015,"22,317.00","22,384.00","22,450.00","22,184.00",137.54K,-0.59%
3/26/2015,"22,450.00","22,184.00","22,516.00","22,118.00",162.18K,0.89%
3/25/2015,"22,251.00","22,118.00","22,251.00","22,118.00",47.65K,0.30%
3/24/2015,"22,184.00","22,051.00","22,184.00","21,852.00",92.49K,0.30%
3/23/2015,"22,118.00","22,251.00","22,384.00","22,118.00",75.90K,0.00%
3/20/2015,"22,118.00","22,184.00","22,251.00","21,919.00",70.28K,-0.60%
3/19/2015,"22,251.00","22,583.00","22,915.00","22,184.00",185.84K,-0.59%
3/18/2015,"22,384.00","22,583.00","22,981.00","22,384.00",257.49K,-2.04%
3/17/2015,"22,849.00","22,384.00","23,114.00","22,384.00",103.28K,2.69%
3/16/2015,"22,251.00","22,450.00","22,583.00","22,251.00",108.38K,-0.89%
3/13/2015,"22,450.00","22,849.00","22,849.00","22,450.00",83.37K,0.00%
3/12/2015,"22,450.00","22,516.00","22,915.00","22,450.00",144.46K,1.20%
3/11/2015,"22,184.00","22,251.00","22,450.00","22,051.00",220.00K,-0.30%
3/10/2015,"22,251.00","22,251.00","22,583.00","22,184.00",119.01K,0.00%
3/9/2015,"22,251.00","22,915.00","22,915.00","22,251.00",249.93K,-3.18%
3/6/2015,"22,981.00","23,048.00","23,247.00","22,981.00",167.35K,-0.29%
3/5/2015,"23,048.00","23,446.00","23,446.00","21,919.00",194.86K,-1.70%
3/4/2015,"23,446.00","21,454.00","23,446.00","21,454.00",715.15K,9.28%
3/3/2015,"21,454.00","20,657.00","21,454.00","20,657.00",156.40K,4.20%
3/2/2015,"20,590.00","20,856.00","21,055.00","20,590.00",15.83K,-2.52%
2/27/2015,"21,122.00","21,254.00","21,254.00","21,122.00",19.32K,-0.62%
2/26/2015,"21,254.00","21,122.00","21,254.00","21,122.00",32.20K,0.62%
2/25/2015,"21,122.00","20,590.00","21,919.00","20,325.00",503.40K,2.58%
2/24/2015,"20,590.00","20,723.00","20,723.00","20,590.00",119.83K,-0.64%
2/13/2015,"20,723.00","20,457.00","20,723.00","20,391.00",51.06K,0.00%
2/12/2015,"20,723.00","20,723.00","20,922.00","20,590.00",67.62K,0.00%
2/11/2015,"20,723.00","19,926.00","20,723.00","19,860.00",79.45K,4.70%
2/10/2015,"19,793.00","20,258.00","20,258.00","19,660.00",152.77K,-1.98%
2/9/2015,"20,192.00","20,325.00","20,325.00","20,125.00",97.06K,-0.65%
2/6/2015,"20,325.00","20,391.00","20,590.00","20,325.00",33.36K,0.33%
2/5/2015,"20,258.00","20,524.00","20,524.00","20,258.00",61.78K,-1.30%
2/4/2015,"20,524.00","20,457.00","20,524.00","20,125.00",95.11K,0.65%
2/3/2015,"20,391.00","21,055.00","21,055.00","20,391.00",211.54K,-3.15%
2/2/2015,"21,055.00","21,188.00","21,254.00","21,055.00",171.37K,-0.32%
1/30/2015,"21,122.00","20,922.00","21,454.00","20,723.00",374.72K,1.93%
1/29/2015,"20,723.00","20,790.00","20,922.00","20,723.00",319.89K,-1.89%
1/28/2015,"21,122.00","21,719.00","21,919.00","20,922.00",647.62K,-2.45%
1/27/2015,"21,653.00","21,587.00","21,985.00","21,188.00",569.27K,0.93%
1/26/2015,"21,454.00","20,856.00","21,786.00","20,790.00",282.44K,3.19%
1/23/2015,"20,790.00","20,856.00","21,055.00","20,790.00",108.01K,-0.32%
1/22/2015,"20,856.00","20,856.00","20,989.00","20,856.00",145.48K,0.00%
1/21/2015,"20,856.00","20,524.00","20,922.00","20,524.00",49.38K,1.29%
1/20/2015,"20,590.00","20,657.00","20,922.00","20,590.00",139.12K,-0.96%
1/19/2015,"20,790.00","21,387.00","21,387.00","20,790.00",147.20K,-2.79%
1/16/2015,"21,387.00","21,653.00","21,653.00","21,188.00",107.16K,0.00%
1/15/2015,"21,387.00","21,653.00","21,719.00","21,387.00",161.70K,-0.93%
1/14/2015,"21,587.00","21,653.00","21,653.00","21,254.00",85.48K,-0.30%
1/13/2015,"21,653.00","21,254.00","21,653.00","21,254.00",172.86K,0.00%
1/12/2015,"21,653.00","21,587.00","21,919.00","21,254.00",406.81K,2.19%
1/9/2015,"21,188.00","21,454.00","21,587.00","21,122.00",176.21K,-0.31%
1/8/2015,"21,254.00","21,786.00","21,786.00","21,188.00",193.46K,-1.54%
1/7/2015,"21,587.00","20,856.00","21,919.00","20,856.00",294.07K,2.85%
1/6/2015,"20,989.00","20,059.00","21,122.00","19,926.00",127.31K,3.95%
1/5/2015,"20,192.00","19,926.00","20,457.00","19,926.00",88.59K,1.33%
12/31/2014,"19,926.00","19,926.00","20,457.00","19,727.00",57.28K,0.00%
12/30/2014,"19,926.00","19,395.00","19,926.00","18,996.00",165.66K,-0.99%
12/29/2014,"20,125.00","20,856.00","20,856.00","19,395.00",117.77K,-2.89%
12/26/2014,"20,723.00","21,852.00","21,852.00","20,590.00",97.64K,0.32%
12/25/2014,"20,657.00","20,779.00","21,084.00","20,351.00",387.95K,-0.59%
12/24/2014,"20,779.00","20,412.00","21,146.00","20,168.00",264.13K,1.80%
12/23/2014,"20,412.00","20,351.00","20,473.00","19,984.00",250.27K,0.00%
12/22/2014,"20,412.00","20,168.00","20,901.00","20,168.00",107.67K,1.21%
12/19/2014,"20,168.00","20,534.00","20,779.00","19,618.00",144.92K,-1.78%
12/18/2014,"20,534.00","20,168.00","20,901.00","19,984.00",210.37K,6.66%
12/17/2014,"19,251.00","20,168.00","20,351.00","18,640.00",362.40K,-4.26%
12/16/2014,"20,107.00","18,701.00","20,596.00","18,701.00",351.06K,-2.95%
12/15/2014,"20,718.00","21,084.00","21,268.00","20,718.00",86.60K,-1.74%
12/12/2014,"21,084.00","20,901.00","21,390.00","20,473.00",127.54K,-1.43%
12/11/2014,"21,390.00","20,107.00","22,001.00","19,557.00",237.31K,6.06%
12/10/2014,"20,168.00","18,945.00","20,229.00","18,945.00",110.53K,6.11%
12/9/2014,"19,007.00","20,779.00","20,779.00","18,945.00",551.54K,-8.53%
12/8/2014,"20,779.00","21,084.00","21,390.00","20,779.00",258.19K,-3.13%
12/5/2014,"21,451.00","21,329.00","21,634.00","20,962.00",367.98K,-0.85%
12/4/2014,"21,634.00","22,001.00","22,062.00","21,512.00",315.43K,-1.67%
12/3/2014,"22,001.00","21,879.00","22,307.00","21,696.00",299.23K,0.56%
12/2/2014,"21,879.00","22,551.00","22,612.00","21,879.00",164.37K,-0.55%
12/1/2014,"22,001.00","21,268.00","22,490.00","21,268.00",457.75K,3.74%
11/28/2014,"21,207.00","20,534.00","21,696.00","20,473.00",589.72K,3.59%
11/27/2014,"20,473.00","20,046.00","20,779.00","19,679.00",288.39K,2.13%
11/26/2014,"20,046.00","20,657.00","21,084.00","19,862.00",507.28K,-3.24%
11/25/2014,"20,718.00","19,862.00","20,779.00","19,557.00",389.59K,3.67%
11/24/2014,"19,984.00","20,779.00","20,779.00","19,862.00",381.66K,-4.94%
11/21/2014,"21,023.00","21,757.00","21,757.00","20,779.00",230.06K,-2.82%
11/20/2014,"21,634.00","21,329.00","21,634.00","21,023.00",399.00K,2.91%
11/19/2014,"21,023.00","20,473.00","21,268.00","20,168.00",606.18K,4.24%
11/18/2014,"20,168.00","20,473.00","21,023.00","20,168.00",469.27K,-1.20%
11/17/2014,"20,412.00","20,168.00","21,696.00","20,168.00",1.09M,1.21%
11/14/2014,"20,168.00","20,351.00","20,473.00","19,740.00",389.41K,-2.37%
11/13/2014,"20,657.00","20,473.00","21,084.00","20,473.00",229.56K,0.90%
11/12/2014,"20,473.00","19,679.00","20,473.00","19,679.00",429.33K,4.03%
11/11/2014,"19,679.00","19,557.00","20,046.00","19,373.00",609.56K,0.94%
11/10/2014,"19,495.00","19,495.00","19,862.00","19,312.00",220.69K,0.00%
11/7/2014,"19,495.00","19,557.00","20,473.00","19,312.00",402.16K,0.31%
11/6/2014,"19,434.00","19,618.00","20,351.00","19,434.00",315.56K,-1.55%
11/5/2014,"19,740.00","19,007.00","20,168.00","18,823.00",528.71K,3.86%
11/4/2014,"19,007.00","18,334.00","19,312.00","18,334.00",477.51K,2.98%
11/3/2014,"18,457.00","17,051.00","18,457.00","17,051.00",755.81K,8.25%
10/31/2014,"17,051.00","16,990.00","17,173.00","16,868.00",108.98K,0.36%
10/30/2014,"16,990.00","17,112.00","17,356.00","16,806.00",181.45K,-1.42%
10/29/2014,"17,234.00","16,440.00","17,784.00","16,440.00",304.59K,6.42%
10/28/2014,"16,195.00","15,156.00","16,440.00","15,156.00",306.02K,6.86%
10/27/2014,"15,156.00","15,768.00","15,768.00","15,156.00",60.09K,-3.88%
10/24/2014,"15,768.00","15,584.00","15,890.00","15,584.00",47.27K,1.18%
10/23/2014,"15,584.00","15,584.00","15,890.00","15,584.00",101.36K,0.00%
10/22/2014,"15,584.00","15,523.00","15,768.00","15,279.00",48.53K,2.41%
10/21/2014,"15,217.00","15,401.00","15,462.00","15,217.00",53.71K,-1.58%
10/20/2014,"15,462.00","15,645.00","16,195.00","15,401.00",24.54K,-0.78%
10/17/2014,"15,584.00","15,279.00","15,584.00","14,973.00",101.26K,2.82%
10/16/2014,"15,156.00","15,401.00","15,584.00","15,156.00",219.94K,-3.50%
10/15/2014,"15,706.00","15,890.00","15,890.00","15,462.00",86.70K,-1.16%
10/14/2014,"15,890.00","16,318.00","16,501.00","15,890.00",82.92K,-1.51%
10/13/2014,"16,134.00","16,195.00","16,256.00","16,012.00",40.25K,-0.38%
10/10/2014,"16,195.00","16,256.00","16,623.00","16,195.00",89.82K,-2.93%
10/9/2014,"16,684.00","17,723.00","17,723.00","16,684.00",147.09K,-1.80%
10/8/2014,"16,990.00","17,173.00","17,173.00","16,501.00",72.15K,-1.76%
10/7/2014,"17,295.00","16,562.00","17,540.00","16,562.00",384.38K,4.43%
10/6/2014,"16,562.00","16,501.00","16,745.00","16,012.00",245.76K,4.63%
10/3/2014,"15,829.00","15,523.00","16,195.00","15,401.00",205.24K,1.97%
10/2/2014,"15,523.00","15,706.00","15,706.00","15,217.00",169.44K,-1.17%
10/1/2014,"15,706.00","15,645.00","15,768.00","15,279.00",28.74K,3.63%
9/30/2014,"15,156.00","15,645.00","15,645.00","15,034.00",106.95K,-3.13%
9/29/2014,"15,645.00","15,279.00","16,195.00","15,156.00",78.95K,0.39%
9/26/2014,"15,584.00","16,440.00","16,501.00","15,584.00",59.00K,-1.93%
9/25/2014,"15,890.00","15,401.00","15,890.00","14,973.00",134.90K,3.18%
9/24/2014,"15,401.00","15,584.00","15,645.00","15,279.00",146.74K,-1.17%
9/23/2014,"15,584.00","16,256.00","16,256.00","15,584.00",170.24K,-3.77%
9/22/2014,"16,195.00","16,745.00","16,868.00","16,195.00",142.72K,-1.85%
9/19/2014,"16,501.00","16,073.00","16,623.00","15,890.00",122.82K,2.66%
9/18/2014,"16,073.00","16,195.00","16,929.00","16,073.00",281.10K,-0.75%
9/17/2014,"16,195.00","17,418.00","18,090.00","16,195.00",332.64K,-7.99%
9/16/2014,"17,601.00","17,784.00","17,784.00","16,806.00",558.04K,-1.03%
9/15/2014,"17,784.00","17,968.00","18,945.00","17,784.00",392.46K,-1.02%
9/12/2014,"17,968.00","17,479.00","18,029.00","17,479.00",303.31K,2.80%
9/11/2014,"17,479.00","16,684.00","18,151.00","16,501.00",834.79K,4.77%
9/10/2014,"16,684.00","16,195.00","16,684.00","15,462.00",435.91K,2.63%
9/9/2014,"16,256.00","17,234.00","17,295.00","16,195.00",435.36K,-4.32%
9/8/2014,"16,990.00","15,523.00","17,051.00","15,523.00",703.97K,9.45%
9/5/2014,"15,523.00","14,117.00","15,523.00","14,117.00",479.14K,9.96%
9/4/2014,"14,117.00","14,117.00","14,179.00","14,056.00",60.51K,-0.44%
9/3/2014,"14,179.00","14,179.00","14,423.00","14,117.00",191.22K,0.44%
8/29/2014,"14,117.00","14,362.00","14,362.00","14,056.00",120.33K,-1.29%
8/28/2014,"14,301.00","14,301.00","14,545.00","14,056.00",136.50K,0.00%
8/27/2014,"14,301.00","14,301.00","14,545.00","14,179.00",140.26K,-0.42%
8/26/2014,"14,362.00","14,790.00","14,790.00","14,362.00",144.18K,-2.49%
8/25/2014,"14,729.00","14,790.00","14,912.00","14,667.00",273.01K,0.00%
8/22/2014,"14,729.00","15,279.00","15,279.00","14,729.00",341.93K,-1.63%
8/21/2014,"14,973.00","14,545.00","15,523.00","14,545.00",985.21K,3.81%
8/20/2014,"14,423.00","14,912.00","14,912.00","14,423.00",107.23K,-2.88%
8/19/2014,"14,851.00","14,667.00","15,156.00","14,545.00",368.59K,2.53%
8/18/2014,"14,484.00","13,995.00","14,790.00","13,567.00",413.49K,3.49%
8/15/2014,"13,995.00","14,056.00","14,301.00","13,934.00",41.87K,-0.43%
8/14/2014,"14,056.00","14,362.00","14,912.00","14,056.00",186.09K,-0.43%
8/13/2014,"14,117.00","14,056.00","14,545.00","13,873.00",500.77K,1.76%
8/12/2014,"13,873.00","14,179.00","14,179.00","13,629.00",19.27K,0.44%
8/11/2014,"13,812.00","13,445.00","14,301.00","13,445.00",57.84K,-5.04%
8/8/2014,"14,545.00","14,545.00","14,973.00","14,117.00",203.21K,0.00%
8/7/2014,"14,545.00","13,445.00","14,545.00","13,445.00",372.73K,8.18%
8/6/2014,"13,445.00","13,751.00","13,751.00","13,323.00",225.09K,0.00%
8/5/2014,"13,445.00","12,223.00","13,629.00","12,223.00",519.50K,8.37%
8/4/2014,"12,406.00","11,978.00","12,406.00","11,978.00",30.82K,3.04%
8/1/2014,"12,040.00","11,978.00","12,162.00","11,917.00",70.53K,-0.50%
7/31/2014,"12,101.00","11,978.00","12,406.00","11,917.00",33.65K,0.00%
7/30/2014,"12,101.00","12,101.00","12,101.00","11,917.00",49.80K,0.00%
7/29/2014,"12,101.00","12,223.00","12,223.00","12,040.00",53.89K,-2.46%
7/28/2014,"12,406.00","12,040.00","12,528.00","11,795.00",25.07K,-0.97%
7/25/2014,"12,528.00","12,834.00","13,017.00","12,528.00",181.01K,-2.38%
7/24/2014,"12,834.00","12,834.00","13,078.00","12,773.00",439.45K,-1.41%
7/23/2014,"13,017.00","13,140.00","13,140.00","12,895.00",74.37K,0.00%
7/22/2014,"13,017.00","12,345.00","13,017.00","12,345.00",232.76K,6.50%
7/21/2014,"12,223.00","11,612.00","12,467.00","11,612.00",500.95K,5.82%
7/18/2014,"11,551.00","11,612.00","11,612.00","11,551.00",17.37K,-1.05%
7/17/2014,"11,673.00","11,673.00","11,673.00","11,551.00",10.05K,-0.52%
7/16/2014,"11,734.00","11,490.00","11,856.00","11,367.00",85.91K,3.23%
7/15/2014,"11,367.00","11,490.00","11,490.00","11,306.00",31.40K,0.00%
7/14/2014,"11,367.00","11,245.00","11,367.00","11,245.00",8.86K,-0.53%
7/11/2014,"11,428.00","11,367.00","11,428.00","11,367.00",3.57K,-0.54%
7/10/2014,"11,490.00","11,490.00","11,490.00","11,245.00",14.26K,-0.53%
7/9/2014,"11,551.00","11,428.00","11,551.00","11,428.00",19.72K,0.00%
7/8/2014,"11,551.00","11,367.00","11,551.00","11,367.00",1.93K,0.53%
7/7/2014,"11,490.00","11,551.00","11,551.00","11,490.00",14.95K,0.54%
