Date,Price,Open,High,Low,Vol,Change %
11/8/2016,"22,402.40","22,566.10","22,598.90","22,271.40",221.47K,-0.15%
11/7/2016,"22,435.10","22,598.90","22,631.60","22,435.10",215.55K,-0.72%
11/4/2016,"22,598.90","22,762.60","22,762.60","22,336.90",50.19K,-0.14%
11/3/2016,"22,631.60","22,402.40","22,664.40","22,205.90",334.72K,1.62%
11/2/2016,"22,271.40","22,467.90","22,598.90","22,271.40",211.36K,-0.29%
11/1/2016,"22,336.90","22,435.10","22,435.10","22,205.90",252.67K,0.29%
10/31/2016,"22,271.40","22,598.90","22,631.60","21,943.80",289.47K,-1.16%
10/28/2016,"22,533.40","22,762.60","22,762.60","22,467.90",99.55K,-0.29%
10/27/2016,"22,598.90","22,926.40","22,926.40","22,435.10",158.59K,0.00%
10/26/2016,"22,598.90","22,304.10","22,762.60","22,238.60",277.09K,1.32%
10/25/2016,"22,304.10","22,926.40","22,926.40","22,107.60",388.48K,-2.71%
10/24/2016,"22,926.40","23,581.40","23,581.40","22,926.40",274.35K,-2.78%
10/21/2016,"23,581.40","24,072.70","24,072.70","23,417.70",350.96K,-1.37%
10/20/2016,"23,909.00","24,400.20","24,465.70","23,581.40",176.61K,-2.01%
10/19/2016,"24,400.20","24,826.00","24,826.00","24,400.20",187.12K,-0.67%
10/18/2016,"24,564.00","24,400.20","24,826.00","24,367.50",339.73K,0.81%
10/17/2016,"24,367.50","24,236.50","24,531.20","24,236.50",196.32K,0.81%
10/14/2016,"24,171.00","23,810.70","24,400.20","23,745.20",211.39K,1.51%
10/13/2016,"23,810.70","23,909.00","23,909.00","23,745.20",139.55K,-0.41%
10/12/2016,"23,909.00","24,007.20","24,007.20","23,417.70",165.01K,0.14%
10/11/2016,"23,876.20","23,974.50","24,072.70","22,959.20",543.68K,-0.41%
10/10/2016,"23,974.50","24,727.80","24,727.80","23,941.70",418.29K,-2.40%
10/7/2016,"24,564.00","25,153.50","25,186.30","24,498.50",280.61K,-1.96%
10/6/2016,"25,055.30","24,891.50","25,481.10","24,891.50",747.01K,0.66%
10/5/2016,"24,891.50","24,629.50","24,989.80","24,629.50",732.72K,1.33%
10/4/2016,"24,564.00","24,400.20","25,022.50","24,400.20",322.67K,0.67%
10/3/2016,"24,400.20","24,564.00","24,564.00","24,302.00",390.24K,-0.67%
9/30/2016,"24,564.00","24,891.50","24,957.00","24,564.00",361.41K,-1.45%
9/29/2016,"24,924.30","24,891.50","25,088.00","24,727.80",610.61K,0.13%
9/28/2016,"24,891.50","25,219.00","25,219.00","24,760.50",639.31K,-1.17%
9/27/2016,"25,186.30","25,088.00","25,317.30","25,088.00",293.44K,0.39%
9/26/2016,"25,088.00","25,055.30","25,382.80","24,564.00",662.13K,2.13%
9/23/2016,"24,564.00","24,400.20","24,760.50","24,367.50",508.72K,0.00%
9/22/2016,"24,564.00","24,072.70","24,858.80","24,072.70",806.83K,3.45%
9/21/2016,"23,745.20","23,581.40","23,974.50","23,581.40",293.89K,0.69%
9/20/2016,"23,581.40","23,646.90","23,974.50","23,548.70",389.07K,0.84%
9/19/2016,"23,384.90","22,926.40","23,712.40","22,926.40",347.04K,1.85%
9/16/2016,"22,959.20","22,926.40","23,024.70","22,598.90",216.00K,-0.28%
9/15/2016,"23,024.70","22,729.90","23,253.90","22,500.60",313.76K,2.48%
9/14/2016,"22,467.90","22,762.60","22,926.40","22,467.90",287.55K,-2.00%
9/13/2016,"22,926.40","22,991.90","23,253.90","22,533.40",278.37K,-0.43%
9/12/2016,"23,024.70","23,581.40","23,745.20","22,271.40",227.55K,-3.03%
9/9/2016,"23,745.20","24,072.70","24,072.70","23,581.40",373.52K,-1.36%
9/8/2016,"24,072.70","23,745.20","24,236.50","23,745.20",294.43K,1.38%
9/7/2016,"23,745.20","24,072.70","24,072.70","23,417.70",462.43K,-0.69%
9/6/2016,"23,909.00","23,090.20","24,072.70","23,090.20",666.43K,3.55%
9/5/2016,"23,090.20","22,926.40","23,090.20","22,762.60",198.00K,1.44%
9/1/2016,"22,762.60","23,090.20","23,090.20","22,598.90",150.29K,-1.42%
8/31/2016,"23,090.20","22,107.60","23,090.20","21,943.80",465.04K,5.22%
8/30/2016,"21,943.80","21,780.10","22,271.40","21,780.10",127.52K,0.75%
8/29/2016,"21,780.10","22,598.90","22,598.90","21,780.10",309.23K,-2.92%
8/26/2016,"22,435.10","21,943.80","22,762.60","21,943.80",232.19K,2.24%
8/25/2016,"21,943.80","22,271.40","22,598.90","21,780.10",403.09K,-1.47%
8/24/2016,"22,271.40","22,926.40","23,253.90","22,271.40",655.76K,-4.23%
8/23/2016,"23,253.90","22,926.40","23,253.90","22,762.60",477.65K,1.43%
8/22/2016,"22,926.40","23,581.40","23,581.40","22,926.40",429.71K,-2.78%
8/19/2016,"23,581.40","24,072.70","24,072.70","23,253.90",428.51K,-2.04%
8/18/2016,"24,072.70","24,400.20","24,400.20","23,909.00",291.12K,-1.34%
8/17/2016,"24,400.20","23,745.20","24,564.00","23,581.40",592.40K,2.76%
8/16/2016,"23,745.20","23,090.20","23,909.00","22,762.60",577.55K,3.57%
8/15/2016,"22,926.40","22,271.40","23,417.70","22,271.40",317.81K,1.45%
8/12/2016,"22,598.90","22,926.40","22,926.40","22,271.40",278.85K,-1.43%
8/11/2016,"22,926.40","22,926.40","23,090.20","22,435.10",493.79K,0.00%
8/10/2016,"22,926.40","21,452.60","22,926.40","21,452.60",363.49K,6.87%
8/9/2016,"21,452.60","21,452.60","21,452.60","21,125.00",148.35K,0.00%
8/8/2016,"21,452.60","20,633.80","21,452.60","20,470.00",335.95K,4.80%
8/5/2016,"20,470.00","20,470.00","20,633.80","20,306.20",95.60K,-0.79%
8/4/2016,"20,633.80","20,961.30","20,961.30","20,633.80",117.07K,-0.79%
8/3/2016,"20,797.50","20,961.30","20,961.30","20,470.00",80.03K,-0.78%
8/2/2016,"20,961.30","20,470.00","21,125.00","20,306.20",217.71K,1.59%
8/1/2016,"20,633.80","20,961.30","20,961.30","20,306.20",274.29K,-1.56%
7/29/2016,"20,961.30","21,288.80","21,452.60","20,961.30",189.44K,-1.54%
7/28/2016,"21,288.80","21,943.80","22,107.60","21,288.80",159.25K,-1.52%
7/27/2016,"21,616.30","20,633.80","21,780.10","20,470.00",378.00K,4.76%
7/26/2016,"20,633.80","21,616.30","21,943.80","20,470.00",695.73K,-5.97%
7/25/2016,"21,943.80","22,435.10","22,598.90","21,780.10",307.57K,-2.19%
7/22/2016,"22,435.10","23,090.20","23,090.20","22,271.40",259.44K,-2.14%
7/21/2016,"22,926.40","22,926.40","23,253.90","22,435.10",151.41K,-2.10%
7/20/2016,"23,417.70","22,926.40","23,745.20","22,926.40",215.20K,0.70%
7/19/2016,"23,253.90","23,417.70","23,909.00","23,253.90",326.08K,-0.70%
7/18/2016,"23,417.70","22,598.90","23,417.70","22,435.10",321.36K,2.14%
7/15/2016,"22,926.40","22,762.60","23,745.20","22,598.90",696.77K,-3.45%
7/14/2016,"23,745.20","25,382.80","25,382.80","23,581.40",798.67K,-5.84%
7/13/2016,"25,219.00","25,382.80","26,037.80","25,219.00",567.39K,-0.65%
7/12/2016,"25,382.80","25,710.30","25,874.10","24,891.50",605.55K,-1.27%
7/11/2016,"25,710.30","26,529.10","26,856.60","25,382.80",490.67K,-3.09%
7/8/2016,"26,529.10","26,692.90","27,839.20","26,365.40",686.64K,-1.22%
7/7/2016,"26,856.60","25,710.30","27,020.40","25,710.30",1.47M,5.81%
7/6/2016,"25,382.80","25,055.30","25,546.60","24,727.80",605.33K,1.31%
7/5/2016,"25,055.30","25,219.00","25,546.60","25,055.30",324.99K,0.00%
7/4/2016,"25,055.30","24,564.00","25,219.00","24,400.20",666.21K,2.00%
7/1/2016,"24,564.00","24,236.50","25,710.30","24,236.50",754.91K,-2.60%
6/30/2016,"25,219.00","26,037.80","26,037.80","25,055.30",402.05K,-2.53%
6/29/2016,"25,874.10","25,219.00","26,201.60","25,219.00",591.23K,2.60%
6/28/2016,"25,219.00","24,564.00","26,037.80","24,236.50",562.69K,2.67%
6/27/2016,"24,564.00","23,581.40","24,564.00","22,926.40",288.53K,2.74%
6/24/2016,"23,909.00","24,072.70","24,072.70","22,598.90",1.03M,-1.35%
6/23/2016,"24,236.50","23,745.20","24,727.80","23,253.90",509.31K,2.07%
6/22/2016,"23,745.20","23,253.90","23,909.00","23,253.90",114.16K,2.11%
6/21/2016,"23,253.90","23,090.20","24,236.50","23,090.20",381.04K,2.16%
6/20/2016,"22,762.60","21,616.30","22,926.40","21,452.60",679.92K,5.30%
6/17/2016,"21,616.30","21,288.80","21,616.30","21,288.80",87.25K,0.76%
6/16/2016,"21,452.60","21,943.80","22,107.60","21,452.60",200.24K,-2.24%
6/15/2016,"21,943.80","21,288.80","21,943.80","21,125.00",224.85K,3.08%
6/14/2016,"21,288.80","21,125.00","21,452.60","21,125.00",229.25K,-0.76%
6/13/2016,"21,452.60","21,616.30","21,943.80","21,288.80",351.41K,-0.76%
6/10/2016,"21,616.30","21,452.60","22,271.40","21,452.60",168.61K,0.00%
6/9/2016,"21,616.30","22,107.60","22,107.60","21,616.30",126.69K,-1.49%
6/8/2016,"21,943.80","22,107.60","22,435.10","21,943.80",387.95K,-0.74%
6/7/2016,"22,107.60","22,271.40","22,271.40","21,780.10",317.20K,-0.74%
6/6/2016,"22,271.40","21,780.10","22,598.90","21,780.10",335.12K,2.26%
6/3/2016,"21,780.10","20,797.50","22,271.40","20,797.50",271.39K,3.91%
6/2/2016,"20,961.30","20,961.30","21,125.00","20,797.50",83.89K,-0.77%
6/1/2016,"21,125.00","21,125.00","21,288.80","20,961.30",46.91K,0.78%
5/31/2016,"20,961.30","20,638.80","21,283.80","20,638.80",161.36K,1.56%
5/30/2016,"20,638.80","19,348.90","20,638.80","19,348.90",756.37K,6.67%
5/27/2016,"19,348.90","19,510.10","19,510.10","19,187.60",60.03K,-0.83%
5/26/2016,"19,510.10","19,348.90","19,510.10","19,187.60",103.55K,0.83%
5/25/2016,"19,348.90","19,348.90","19,510.10","19,187.60",53.60K,-0.83%
5/24/2016,"19,510.10","19,510.10","19,671.30","19,510.10",108.19K,-0.82%
5/23/2016,"19,671.30","19,671.30","19,671.30","19,348.90",16.00K,0.00%
5/20/2016,"19,671.30","19,671.30","19,832.60","19,510.10",69.81K,0.00%
5/19/2016,"19,671.30","19,671.30","19,671.30","19,348.90",38.27K,0.83%
5/18/2016,"19,510.10","19,348.90","19,671.30","19,187.60",140.05K,0.83%
5/17/2016,"19,348.90","19,026.40","19,671.30","19,026.40",116.45K,0.00%
5/16/2016,"19,348.90","19,348.90","19,348.90","19,187.60",77.49K,0.00%
5/13/2016,"19,348.90","19,026.40","19,348.90","18,865.10",122.80K,0.84%
5/12/2016,"19,187.60","19,187.60","19,348.90","19,187.60",99.39K,0.00%
5/11/2016,"19,187.60","19,348.90","19,671.30","19,187.60",242.67K,-0.83%
5/10/2016,"19,348.90","18,865.10","19,348.90","18,703.90",353.79K,3.45%
5/9/2016,"18,703.90","18,220.20","18,703.90","18,220.20",53.23K,1.75%
5/6/2016,"18,381.40","18,703.90","18,703.90","18,381.40",44.72K,-1.72%
5/5/2016,"18,703.90","19,026.40","19,026.40","18,381.40",136.93K,0.87%
5/4/2016,"18,542.70","18,542.70","18,703.90","18,381.40",162.16K,0.00%
4/29/2016,"18,542.70","18,381.40","18,703.90","18,381.40",70.43K,0.88%
4/28/2016,"18,381.40","18,542.70","18,703.90","18,220.20",178.61K,-0.87%
4/27/2016,"18,542.70","18,542.70","18,865.10","18,542.70",136.96K,0.88%
4/26/2016,"18,381.40","17,897.70","18,703.90","17,736.50",309.81K,3.64%
4/25/2016,"17,736.50","18,058.90","18,058.90","16,930.30",176.69K,-1.79%
4/22/2016,"18,058.90","16,930.30","18,058.90","16,930.30",572.61K,6.67%
4/21/2016,"16,930.30","16,607.80","17,252.70","16,607.80",225.97K,1.94%
4/20/2016,"16,607.80","16,607.80","16,607.80","16,607.80",126.24K,0.00%
4/19/2016,"16,607.80","16,769.00","17,252.70","16,607.80",161.17K,-0.96%
4/15/2016,"16,769.00","16,446.50","16,930.30","16,446.50",182.99K,1.96%
4/14/2016,"16,446.50","16,285.30","16,607.80","16,285.30",68.80K,-0.97%
4/13/2016,"16,607.80","16,769.00","16,769.00","16,285.30",65.01K,-0.96%
4/12/2016,"16,769.00","17,414.00","17,414.00","16,769.00",80.21K,-0.95%
4/11/2016,"16,930.30","16,285.30","16,930.30","16,285.30",427.28K,6.06%
4/8/2016,"15,962.80","15,479.10","15,962.80","15,317.90",258.88K,3.12%
4/7/2016,"15,479.10","15,511.30","15,543.60","15,479.10",47.63K,-0.21%
4/6/2016,"15,511.30","15,221.10","15,511.30","15,221.10",26.91K,0.21%
4/5/2016,"15,479.10","15,479.10","15,479.10","15,285.60",31.87K,0.00%
4/4/2016,"15,479.10","15,640.30","15,801.60","15,188.90",126.99K,0.00%
4/1/2016,"15,479.10","15,608.10","15,608.10","15,156.60",8.75K,0.00%
3/31/2016,"15,479.10","15,317.90","15,543.60","15,317.90",40.80K,0.00%
3/30/2016,"15,479.10","15,801.60","15,801.60","15,479.10",87.31K,-1.03%
3/29/2016,"15,640.30","15,930.60","15,930.60","15,640.30",71.92K,-1.82%
3/28/2016,"15,930.60","15,995.10","15,995.10","15,801.60",51.73K,-0.20%
3/25/2016,"15,962.80","15,995.10","15,995.10","15,833.80",42.77K,-0.20%
3/24/2016,"15,995.10","15,995.10","15,995.10","15,833.80",77.09K,0.00%
3/23/2016,"15,995.10","16,091.80","16,091.80","15,737.10",112.88K,0.81%
3/22/2016,"15,866.10","15,737.10","15,962.80","15,640.30",204.61K,0.41%
3/21/2016,"15,801.60","15,801.60","16,091.80","15,511.30",67.47K,0.00%
3/18/2016,"15,801.60","16,059.60","16,059.60","15,640.30",61.92K,-1.41%
3/17/2016,"16,027.30","16,124.10","16,124.10","15,930.60",37.01K,0.20%
3/16/2016,"15,995.10","15,479.10","16,124.10","15,479.10",55.09K,3.33%
3/15/2016,"15,479.10","15,575.80","15,640.30","15,414.60",22.53K,-0.62%
3/14/2016,"15,575.80","15,640.30","15,801.60","15,188.90",27.76K,-0.41%
3/11/2016,"15,640.30","15,801.60","15,898.30","15,640.30",64.16K,-0.82%
3/10/2016,"15,769.30","15,350.10","15,995.10","15,350.10",27.55K,1.03%
3/9/2016,"15,608.10","16,124.10","16,124.10","15,608.10",48.99K,-4.16%
3/8/2016,"16,285.30","16,124.10","16,446.50","16,059.60",40.96K,0.00%
3/7/2016,"16,285.30","15,479.10","16,446.50","15,479.10",50.67K,5.21%
3/4/2016,"15,479.10","15,092.10","15,640.30","15,092.10",157.01K,3.00%
3/3/2016,"15,027.60","14,705.10","15,156.60","14,705.10",74.35K,1.52%
3/2/2016,"14,801.90","14,640.60","14,963.10","14,511.70",79.63K,1.32%
3/1/2016,"14,608.40","14,576.10","14,705.10","14,511.70",29.31K,0.22%
2/29/2016,"14,576.10","15,156.60","15,156.60","14,543.90",26.93K,0.22%
2/26/2016,"14,543.90","14,511.70","14,834.10","14,479.40",54.51K,0.22%
2/25/2016,"14,511.70","14,479.40","14,608.40","14,350.40",50.11K,0.67%
2/24/2016,"14,414.90","14,608.40","14,608.40","14,382.70",13.55K,-1.32%
2/23/2016,"14,608.40","14,511.70","14,640.60","14,350.40",52.21K,0.67%
2/22/2016,"14,511.70","14,350.40","14,801.90","14,350.40",16.48K,0.00%
2/19/2016,"14,511.70","14,576.10","14,672.90","14,511.70",339.41K,-0.44%
2/18/2016,"14,576.10","14,801.90","14,801.90","14,350.40",131.33K,-1.53%
2/17/2016,"14,801.90","14,834.10","14,834.10","14,511.70",26.67K,0.66%
2/16/2016,"14,705.10","15,124.40","15,124.40","14,447.20",26.16K,1.33%
2/15/2016,"14,511.70","15,124.40","15,124.40","14,511.70",28.61K,0.67%
2/5/2016,"14,414.90","14,414.90","14,511.70","14,382.70",47.89K,0.22%
2/4/2016,"14,382.70","14,318.20","14,511.70","14,318.20",52.43K,0.23%
2/3/2016,"14,350.40","14,511.70","14,672.90","14,350.40",49.33K,-1.11%
2/2/2016,"14,511.70","14,350.40","14,608.40","14,189.20",19.12K,1.12%
2/1/2016,"14,350.40","14,511.70","14,608.40","14,189.20",169.39K,-0.89%
1/29/2016,"14,479.40","14,027.90","14,511.70","14,027.90",27.31K,0.90%
1/28/2016,"14,350.40","14,027.90","14,672.90","14,027.90",70.40K,1.14%
1/27/2016,"14,189.20","14,027.90","14,350.40","14,027.90",83.15K,1.62%
1/26/2016,"13,963.40","13,866.70","14,027.90","13,769.90",76.64K,1.17%
1/25/2016,"13,802.20","13,544.20","13,802.20","13,415.20",53.17K,3.13%
1/22/2016,"13,383.00","13,060.50","13,544.20","13,060.50",55.73K,0.00%
1/21/2016,"13,383.00","13,092.70","13,705.40","12,931.50",124.77K,1.97%
1/20/2016,"13,125.00","13,125.00","13,125.00","12,931.50",247.41K,-0.73%
1/19/2016,"13,221.70","13,221.70","13,383.00","12,867.00",109.95K,-1.21%
1/18/2016,"13,383.00","13,447.50","13,447.50","12,512.30",37.09K,-0.48%
1/15/2016,"13,447.50","13,641.00","13,641.00","12,415.50",53.95K,2.96%
1/14/2016,"13,060.50","13,415.20","13,544.20","13,060.50",5.47K,-3.57%
1/13/2016,"13,544.20","13,350.70","13,673.20","13,350.70",11.97K,0.00%
1/12/2016,"13,544.20","13,705.40","13,705.40","13,447.50",61.81K,-0.47%
1/11/2016,"13,608.70","12,931.50","13,834.40","12,931.50",59.60K,-1.63%
1/8/2016,"13,834.40","13,802.20","13,834.40","13,576.50",79.36K,0.23%
1/7/2016,"13,802.20","13,802.20","13,834.40","13,512.00",37.12K,-0.23%
1/6/2016,"13,834.40","13,705.40","13,834.40","13,705.40",37.95K,1.42%
1/5/2016,"13,641.00","13,834.40","13,866.70","13,608.70",5.65K,-1.63%
1/4/2016,"13,866.70","13,834.40","13,866.70","13,737.70",11.89K,0.23%
12/31/2015,"13,834.40","13,028.20","13,995.70","13,028.20",96.29K,-0.92%
12/30/2015,"13,963.40","13,963.40","14,027.90","13,737.70",23.39K,1.17%
12/29/2015,"13,802.20","13,706.60","14,025.30","13,642.80",16.05K,-0.23%
12/28/2015,"13,834.10","13,228.40","13,865.90","13,228.40",60.29K,1.40%
12/25/2015,"13,642.80","13,069.10","13,706.60","12,941.60",41.33K,4.39%
12/24/2015,"13,069.10","13,642.80","13,642.80","12,909.70",29.87K,0.24%
12/23/2015,"13,037.20","13,802.20","13,865.90","12,877.80",65.92K,-5.54%
12/22/2015,"13,802.20","13,515.30","13,865.90","13,515.30",19.20K,0.00%
12/21/2015,"13,802.20","14,184.70","14,184.70","13,547.20",28.13K,0.00%
12/18/2015,"13,802.20","14,025.30","14,025.30","13,547.20",99.76K,-1.59%
12/17/2015,"14,025.30","13,706.60","14,184.70","13,706.60",27.04K,2.33%
12/16/2015,"13,706.60","13,260.30","13,865.90","13,132.80",134.51K,2.87%
12/15/2015,"13,324.10","12,750.30","13,324.10","12,750.30",60.77K,3.72%
12/14/2015,"12,845.90","12,909.70","13,196.60","12,590.90",85.89K,-0.49%
12/11/2015,"12,909.70","12,718.40","13,069.10","12,654.70",130.56K,1.50%
12/10/2015,"12,718.40","12,750.30","12,750.30","12,463.40",2.59K,-0.25%
12/9/2015,"12,750.30","12,590.90","12,909.70","12,590.90",107.97K,-0.99%
12/8/2015,"12,877.80","12,431.50","12,909.70","12,304.00",101.63K,1.51%
12/7/2015,"12,686.50","12,686.50","12,718.40","12,335.90",15.60K,-2.93%
12/4/2015,"13,069.10","12,431.50","13,069.10","12,272.20",55.68K,3.80%
12/3/2015,"12,590.90","12,272.20","13,228.40","12,272.20",40.61K,1.80%
12/2/2015,"12,367.80","12,335.90","12,590.90","12,272.20",57.25K,0.00%
12/1/2015,"12,367.80","12,272.20","12,495.30","12,272.20",102.59K,-0.26%
11/30/2015,"12,399.70","12,144.70","12,399.70","11,985.30",27.39K,1.30%
11/27/2015,"12,240.30","12,112.80","12,272.20","11,953.40",21.23K,-1.54%
11/26/2015,"12,431.50","11,634.60","12,431.50","11,634.60",232.35K,6.85%
11/25/2015,"11,634.60","11,762.10","11,762.10","11,634.60",7.12K,0.27%
11/24/2015,"11,602.80","11,475.30","11,634.60","11,443.40",33.12K,1.11%
11/23/2015,"11,475.30","11,156.50","11,602.80","11,156.50",75.65K,0.00%
11/20/2015,"11,475.30","10,997.10","11,475.30","10,997.10",84.61K,2.27%
11/19/2015,"11,220.30","11,156.50","11,475.30","10,933.40",44.19K,-0.28%
11/18/2015,"11,252.10","10,487.10","11,284.00","10,487.10",65.07K,0.00%
11/17/2015,"11,252.10","11,060.90","11,315.90","11,060.90",174.32K,1.73%
11/16/2015,"11,060.90","11,060.90","11,156.50","11,029.00",40.91K,0.00%
11/13/2015,"11,060.90","10,901.50","11,092.80","10,837.80",92.48K,1.46%
11/12/2015,"10,901.50","10,264.00","10,901.50","10,136.50",160.00K,6.88%
11/11/2015,"10,200.20","10,232.10","10,232.10","10,168.40",40.72K,-0.31%
11/10/2015,"10,232.10","10,232.10","10,232.10","10,104.60",24.11K,0.00%
11/9/2015,"10,232.10","10,359.60","10,359.60","10,200.20",24.21K,0.31%
11/6/2015,"10,200.20","10,487.10","10,487.10","10,200.20",27.55K,0.00%
11/5/2015,"10,200.20","10,200.20","10,200.20","10,136.50",5.63K,0.63%
11/4/2015,"10,136.50","10,040.90","10,264.00","10,040.90",153.76K,0.32%
11/3/2015,"10,104.60","10,072.70","10,104.60","10,009.00",161.95K,0.96%
11/2/2015,"10,009.00","10,264.00","10,264.00","10,009.00",26.67K,-1.87%
10/30/2015,"10,200.20","10,168.40","10,200.20","10,040.90",15.17K,0.00%
10/29/2015,"10,200.20","9,913.40","10,327.70","9,913.40",64.29K,-0.62%
10/28/2015,"10,264.00","10,200.20","10,264.00","10,200.20",84.80K,0.63%
10/27/2015,"10,200.20","10,040.90","10,200.20","10,009.00",61.60K,0.00%
10/26/2015,"10,200.20","10,232.10","10,232.10","10,104.60",13.55K,-0.31%
10/23/2015,"10,232.10","10,327.70","10,391.50","10,072.70",71.63K,-0.62%
10/22/2015,"10,295.90","9,913.40","10,295.90","9,913.40",83.92K,3.86%
10/21/2015,"9,913.40","9,881.50","9,913.40","9,881.50",19.89K,0.32%
10/20/2015,"9,881.50","10,040.90","10,040.90","9,817.70",121.20K,-1.27%
10/19/2015,"10,009.00","10,136.50","10,136.50","10,009.00",57.79K,-1.26%
10/16/2015,"10,136.50","10,136.50","10,136.50","10,104.60",39.17K,0.00%
10/15/2015,"10,136.50","10,168.40","10,264.00","10,136.50",24.13K,-0.93%
10/14/2015,"10,232.10","10,327.70","10,327.70","10,200.20",170.05K,0.00%
10/13/2015,"10,232.10","10,200.20","10,359.60","10,200.20",148.67K,0.31%
10/12/2015,"10,200.20","10,359.60","10,423.40","10,200.20",3.84K,-2.14%
10/9/2015,"10,423.40","10,455.20","10,487.10","10,391.50",32.61K,-0.61%
10/8/2015,"10,487.10","10,455.20","10,487.10","10,455.20",35.81K,0.61%
10/7/2015,"10,423.40","10,487.10","10,487.10","10,423.40",14.93K,-0.61%
10/6/2015,"10,487.10","10,519.00","10,646.50","10,423.40",73.01K,-0.30%
10/5/2015,"10,519.00","10,519.00","10,519.00","10,455.20",1.95K,0.30%
10/2/2015,"10,487.10","10,487.10","10,614.60","10,455.20",29.44K,-0.30%
10/1/2015,"10,519.00","10,550.90","10,550.90","10,519.00",29.36K,0.00%
9/30/2015,"10,519.00","10,455.20","10,774.00","10,455.20",62.51K,0.61%
9/29/2015,"10,455.20","10,072.70","10,455.20","10,072.70",17.68K,0.00%
9/28/2015,"10,455.20","10,104.60","10,455.20","10,104.60",9.55K,0.00%
9/25/2015,"10,455.20","10,423.40","10,455.20","10,327.70",41.63K,1.23%
9/24/2015,"10,327.70","9,913.40","10,519.00","9,913.40",12.29K,0.62%
9/23/2015,"10,264.00","10,614.60","10,614.60","10,264.00",0.29K,0.63%
9/22/2015,"10,200.20","10,519.00","10,519.00","10,200.20",18.69K,-2.44%
9/21/2015,"10,455.20","10,455.20","10,487.10","10,391.50",47.49K,0.00%
9/18/2015,"10,455.20","10,455.20","10,519.00","10,455.20",22.59K,0.31%
9/17/2015,"10,423.40","10,487.10","10,487.10","10,423.40",7.52K,-0.91%
9/16/2015,"10,519.00","10,519.00","10,519.00","10,519.00",0.35K,0.61%
9/15/2015,"10,455.20","10,423.40","10,519.00","10,423.40",37.49K,0.31%
9/14/2015,"10,423.40","10,519.00","10,519.00","10,423.40",13.92K,-2.39%
9/11/2015,"10,678.40","10,519.00","10,710.20","10,423.40",6.96K,-0.30%
9/10/2015,"10,710.20","10,710.20","10,710.20","10,710.20",2.67K,0.00%
9/9/2015,"10,710.20","10,359.60","10,710.20","10,359.60",2.75K,3.38%
9/8/2015,"10,359.60","10,200.20","10,869.60","10,200.20",13.57K,-70.23%
9/7/2015,"34,800.00","33,800.00","34,800.00","32,000.00",,223.00%
9/4/2015,"10,774.00","10,104.60","10,774.00","10,104.60",7.15K,6.96%
9/3/2015,"10,072.70","10,072.70","10,072.70","10,072.70",0.08K,-1.25%
9/1/2015,"10,200.20","10,359.60","10,391.50","10,200.20",48.56K,-1.54%
8/31/2015,"10,359.60","10,678.40","10,678.40","10,359.60",0.67K,-2.99%
8/28/2015,"10,678.40","10,264.00","10,678.40","10,232.10",10.61K,3.08%
8/27/2015,"10,359.60","10,200.20","10,359.60","10,168.40",33.95K,0.00%
8/26/2015,"10,359.60","10,200.20","10,359.60","10,200.20",8.19K,1.56%
8/25/2015,"10,200.20","9,881.50","10,200.20","9,562.70",6.69K,1.59%
8/24/2015,"10,040.90","9,913.40","10,837.80","9,881.50",63.95K,-1.25%
8/21/2015,"10,168.40","10,200.20","10,264.00","9,881.50",131.09K,1.27%
8/20/2015,"10,040.90","10,327.70","10,327.70","10,040.90",27.71K,-2.78%
8/19/2015,"10,327.70","10,264.00","10,327.70","9,913.40",104.75K,0.31%
8/18/2015,"10,295.90","9,562.70","10,295.90","9,562.70",6.00K,6.60%
8/17/2015,"9,658.40","9,658.40","9,849.60","9,658.40",683.89K,-6.77%
8/14/2015,"10,359.60","10,678.40","10,997.10","10,359.60",44.00K,-2.99%
8/13/2015,"10,678.40","10,997.10","10,997.10","10,678.40",15.04K,-2.90%
8/12/2015,"10,997.10","10,997.10","11,156.50","10,837.80",57.09K,-1.15%
8/11/2015,"11,124.60","11,284.00","11,284.00","11,092.80",36.99K,0.29%
8/10/2015,"11,092.80","11,092.80","11,284.00","10,837.80",26.93K,0.00%
8/7/2015,"11,092.80","11,156.50","11,443.40","11,092.80",24.96K,-0.57%
8/6/2015,"11,156.50","11,156.50","11,252.10","11,156.50",10.51K,0.00%
8/5/2015,"11,156.50","11,220.30","11,220.30","11,156.50",46.16K,-0.57%
8/4/2015,"11,220.30","11,156.50","11,730.30","11,156.50",6.93K,-0.28%
8/3/2015,"11,252.10","10,997.10","11,794.00","10,997.10",15.87K,-3.82%
7/31/2015,"11,698.40","12,240.30","12,367.80","11,634.60",30.21K,-4.43%
7/30/2015,"12,240.30","12,335.90","12,335.90","12,240.30",27.81K,-0.52%
7/29/2015,"12,304.00","12,590.90","12,590.90","12,304.00",12.43K,-3.50%
7/27/2015,"12,750.30","12,590.90","12,750.30","12,112.80",65.84K,2.56%
7/24/2015,"12,431.50","12,431.50","12,527.20","12,367.80",18.32K,0.77%
7/23/2015,"12,335.90","12,272.20","12,750.30","12,272.20",34.00K,0.52%
7/22/2015,"12,272.20","12,718.40","12,718.40","12,272.20",8.03K,-3.51%
7/21/2015,"12,718.40","12,272.20","12,750.30","12,272.20",65.07K,3.64%
